COMMENT_ID,AUTHOR,DATE,CONTENT,CLASS,clean_text,pred_youtube,pred_twitter,pred_reviews,score_moyen,pred_consolidee
z13si1rx3nnbshdoj04cinipcqzwsdhq0bc,mjt12,nan,help me get 50 subs please,1,z13si1rx3nnbshdoj04cinipcqzwsdhq0bc mjt12 nan help me get 50 subs please,1,1,positive,1.0,positive
z13hwbshcnrhztsw204cirfgvregzvywmag,emily 13,2015 05 28t23 10 37 700000,i love song,0,z13hwbshcnrhztsw204cirfgvregzvywmag emily 13 2015 05 28t23 10 37 700000 i love song,0,2,positive,1.0,positive
z13nsd141x24yjh2m224xvlhisrqet4pj04,thejohnrage,nan,alright ladies if you like this song then check out john rage he 39 s a smoking hot rapper coming into the game he 39 s not better than eminem lyrically but he 39 s hotter hear some of his songs on my channel,1,z13nsd141x24yjh2m224xvlhisrqet4pj04 thejohnrage nan alright ladies if you like this song then check out john rage he 39 s a smoking hot rapper coming into the game he 39 s not better than eminem lyrically but he 39 s hotter hear some of his songs on my channel,1,0,positive,0.6666666666666666,positive
z132ib3jvvqvzjj5t04ccrequzy5jhvr5ps0k,william davis,2015 05 28t22 42 19 185000,the perfect example of abuse from husbands and the thing is i 39 m a feminist so i definitely agree with this song and well if i see this someone 39 s going to die just sayin,0,z132ib3jvvqvzjj5t04ccrequzy5jhvr5ps0k william davis 2015 05 28t22 42 19 185000 the perfect example of abuse from husbands and the thing is i 39 m a feminist so i definitely agree with this song and well if i see this someone 39 s going to die just sayin,0,2,positive,1.0,positive
z13puxp4xp35shhfy22bxx5pqlecxhqgc04,ashleigh baise,2015 05 28t22 21 26 037000,the boyfriend was charlie from the tv show lost,0,z13puxp4xp35shhfy22bxx5pqlecxhqgc04 ashleigh baise 2015 05 28t22 21 26 037000 the boyfriend was charlie from the tv show lost,0,0,positive,0.3333333333333333,positive
z13kyh3gdnnzdvxjt04ch5xzwlvjyfujpik,lauralyn karoll,nan,a href,1,z13kyh3gdnnzdvxjt04ch5xzwlvjyfujpik lauralyn karoll nan a href,0,1,positive,0.6666666666666666,positive
z12lhjtxlsisx55yu04cjp3x2mnmu34bh3g,shirley lim,nan,take a look at this video on youtube,1,z12lhjtxlsisx55yu04cjp3x2mnmu34bh3g shirley lim nan take a look at this video on youtube,1,0,positive,0.6666666666666666,positive
z13hhxajgrnldjmn523dsjqynsewilbm1,tmcb production instrumental beats,nan,check out our channel for nice beats,1,z13hhxajgrnldjmn523dsjqynsewilbm1 tmcb production instrumental beats nan check out our channel for nice beats,1,1,positive,1.0,positive
z12xurdj0qznephwg04cftq5rszgxdnq0xw0k,sylith,2015 05 28t21 50 26 114000,rihanna and eminem together are unstoppable,0,z12xurdj0qznephwg04cftq5rszgxdnq0xw0k sylith 2015 05 28t21 50 26 114000 rihanna and eminem together are unstoppable,0,0,positive,0.3333333333333333,positive
z13isdtoikvzjlkij04cjxchbpv1tvpgmx40k,nepaladventure,nan,check out this playlist on youtube,1,z13isdtoikvzjlkij04cjxchbpv1tvpgmx40k nepaladventure nan check out this playlist on youtube,1,1,negative,0.3333333333333333,positive
z13qf1qgcyigy14mx223iv2yqxb5ebze4,pugnsuit,2015 05 28t21 32 08 714000,this song is about rape and cheating br br br br br br br br br br basically,0,z13qf1qgcyigy14mx223iv2yqxb5ebze4 pugnsuit 2015 05 28t21 32 08 714000 this song is about rape and cheating br br br br br br br br br br basically,0,1,positive,0.6666666666666666,positive
z13tyhj4drvcxzllt222tvwp3qi1e34ju04,inga lomidze,nan,like please,1,z13tyhj4drvcxzllt222tvwp3qi1e34ju04 inga lomidze nan like please,1,1,negative,0.3333333333333333,positive
z12fcjxowubrsnwx104cftlgcpfzw5uwbug0k,izana,2015 05 28t20 46 16 348000,i love this song can 39 t believe it was 5 years ago it doesn 39 t get old though,0,z12fcjxowubrsnwx104cftlgcpfzw5uwbug0k izana 2015 05 28t20 46 16 348000 i love this song can 39 t believe it was 5 years ago it doesn 39 t get old though,0,1,positive,0.6666666666666666,positive
z12yg3dp5kf0hnbdj23aftm4iovygt32c,daniel klous,2015 05 28t20 24 21 778000,omg that looks just like a piece of the mirror of harry potter and the deathly hallows br either that house sirius black,0,z12yg3dp5kf0hnbdj23aftm4iovygt32c daniel klous 2015 05 28t20 24 21 778000 omg that looks just like a piece of the mirror of harry potter and the deathly hallows br either that house sirius black,0,0,positive,0.3333333333333333,positive
z13xstfb3srrybsb404ccl5w4u3gin4pliw,martin gébele music,nan,i shared my first song quot i want you quot and i hope you 39 ll like it take a listen a href,1,z13xstfb3srrybsb404ccl5w4u3gin4pliw martin gébele music nan i shared my first song quot i want you quot and i hope you 39 ll like it take a listen a href,1,1,positive,1.0,positive
z12nebyotsjgdxusi22nwj04pzypjx4ti,crudgy,nan,come and check out my music im spamming on loads of videos but its just to try and get my music across to new people,1,z12nebyotsjgdxusi22nwj04pzypjx4ti crudgy nan come and check out my music im spamming on loads of videos but its just to try and get my music across to new people,1,0,positive,0.6666666666666666,positive
z13ke3jo2mejdbj3v22rslzzwuekwhsch,joyce jones,nan,check out this playlist on youtube,1,z13ke3jo2mejdbj3v22rslzzwuekwhsch joyce jones nan check out this playlist on youtube,1,1,negative,0.3333333333333333,positive
z13gvxshio2lcx1fx22oc3jplwmhzrpsz,hambro,nan,huh hyuck hyuck im special who 39 s watching this in 2015 im from australia or something give me attention please im just a rapper with a dream im gonna share this on google plus because im so cool,1,z13gvxshio2lcx1fx22oc3jplwmhzrpsz hambro nan huh hyuck hyuck im special who 39 s watching this in 2015 im from australia or something give me attention please im just a rapper with a dream im gonna share this on google plus because im so cool,0,1,positive,0.6666666666666666,positive
z12litdrrkzmg51kn23ghl2rctvttp0c4,lil tez,2015 05 28t20 11 52 781000,you exactly who u want to be watching your favourite rappers on tv,0,z12litdrrkzmg51kn23ghl2rctvttp0c4 lil tez 2015 05 28t20 11 52 781000 you exactly who u want to be watching your favourite rappers on tv,0,0,positive,0.3333333333333333,positive
z13mwrzgekanfjbnw23pgfwzwzf4wxgwv04,maryf,2015 05 28t19 27 42 212000,rihanna is absolutely gorgeous in this video,0,z13mwrzgekanfjbnw23pgfwzwzf4wxgwv04 maryf 2015 05 28t19 27 42 212000 rihanna is absolutely gorgeous in this video,0,0,positive,0.3333333333333333,positive
z12wefdg1w2sz3ase22tsd4j2xn1ybakp,there s no saving grace freakoffleash,nan,check out this video on youtube br br love this song it 39 s all good will never go back that but i 39 ll always remember the passion but never want to go back to being dysfunctional insanity goal is to live happy not live insane,1,z12wefdg1w2sz3ase22tsd4j2xn1ybakp there s no saving grace freakoffleash nan check out this video on youtube br br love this song it 39 s all good will never go back that but i 39 ll always remember the passion but never want to go back to being dysfunctional insanity goal is to live happy not live insane,0,0,positive,0.3333333333333333,positive
z12phhz5snysw5yn122xtjtiennhtlqc5,kishore sl,2015 05 28t18 41 47 260000,don 39 t love someone soo much love the way u lie,0,z12phhz5snysw5yn122xtjtiennhtlqc5 kishore sl 2015 05 28t18 41 47 260000 don 39 t love someone soo much love the way u lie,0,2,positive,1.0,positive
z121djwacsnbjhafe22nfvj5fuqti5i0t,dragon addict,2015 05 28t17 49 36 288000,one of the best songs in music history,0,z121djwacsnbjhafe22nfvj5fuqti5i0t dragon addict 2015 05 28t17 49 36 288000 one of the best songs in music history,0,2,positive,1.0,positive
z12txfjzxvnaez5ov04cgjkbhnrnt3nzv04,belinda mitchell,nan,check out this playlist on youtube,1,z12txfjzxvnaez5ov04cgjkbhnrnt3nzv04 belinda mitchell nan check out this playlist on youtube,1,1,negative,0.3333333333333333,positive
z125zruy3pfweniga04celt52kjjjxvgik40k,klaudia marysol,nan,check out this video on youtube,1,z125zruy3pfweniga04celt52kjjjxvgik40k klaudia marysol nan check out this video on youtube,1,0,positive,0.6666666666666666,positive
z133sdliqlyvjldpn04cdxfhltqeen2gtsc0k,rachael knapp,nan,check out this video on youtube,1,z133sdliqlyvjldpn04cdxfhltqeen2gtsc0k rachael knapp nan check out this video on youtube,1,0,positive,0.6666666666666666,positive
z12bdbbiyljvspiop04cgxpzmz3fgn2zppw0k,susie johnson,2015 05 28t17 27 31 425000,no i hate the way u lie,0,z12bdbbiyljvspiop04cgxpzmz3fgn2zppw0k susie johnson 2015 05 28t17 27 31 425000 no i hate the way u lie,0,0,negative,-0.3333333333333333,negative
z12ruf1qbzv5xxdqq04cgjmiknmhx1mq314,playboy 808,2015 05 28t17 25 06 652000,fuck eminem bieber is the best lt 3,0,z12ruf1qbzv5xxdqq04cgjmiknmhx1mq314 playboy 808 2015 05 28t17 25 06 652000 fuck eminem bieber is the best lt 3,0,2,positive,1.0,positive
z13ss524vpztvf2de23cyz2bmlfbvtcx304,melissa erhart,nan,check out this playlist on youtube chcfcvzfzfbvzdr,1,z13ss524vpztvf2de23cyz2bmlfbvtcx304 melissa erhart nan check out this playlist on youtube chcfcvzfzfbvzdr,1,1,negative,0.3333333333333333,positive
z13uhpnygtntxr1q104cdb441oz0c5lz3yk0k,melissa delaney,nan,check out this playlist on youtube,1,z13uhpnygtntxr1q104cdb441oz0c5lz3yk0k melissa delaney nan check out this playlist on youtube,1,1,negative,0.3333333333333333,positive
z12hsdhwjqesj54wz04cc5aikwemsrarvak,ben romanucci,nan,im gonna share a little ryhme canibus blows eminem away a quadrillion times especially about the categories of intelligent things in his mind that he learned and rapped about and forgot before eminem spit his first ryme luv ya linz 4e,1,z12hsdhwjqesj54wz04cc5aikwemsrarvak ben romanucci nan im gonna share a little ryhme canibus blows eminem away a quadrillion times especially about the categories of intelligent things in his mind that he learned and rapped about and forgot before eminem spit his first ryme luv ya linz 4e,0,0,positive,0.3333333333333333,positive
z12evpx4aliqc1fmp22sifxaiubaxrwre04,kevin alvarado,nan,check out this video on youtube,1,z12evpx4aliqc1fmp22sifxaiubaxrwre04 kevin alvarado nan check out this video on youtube,1,1,positive,1.0,positive
z13gctgbhzitfr1up22axlkztzntfvjzt04,mona lavallee,nan,check out this video on youtube br br br,1,z13gctgbhzitfr1up22axlkztzntfvjzt04 mona lavallee nan check out this video on youtube br br br,1,0,positive,0.6666666666666666,positive
z13ktfeorojjx3dbd04cdzngspmlzj5qghs,daniel wagemans,nan,check out the new remix br click click,1,z13ktfeorojjx3dbd04cdzngspmlzj5qghs daniel wagemans nan check out the new remix br click click,1,1,positive,1.0,positive
z12asj4zop3ktr1le22ac54rmryqg321y,greg porter,nan,check out this playlist on youtube,1,z12asj4zop3ktr1le22ac54rmryqg321y greg porter nan check out this playlist on youtube,1,1,negative,0.3333333333333333,positive
z12avrn4pmaaw34bc04cjfhhjvuazn3w0qk0k,chris faith,nan,i personally have never been in a abusive relationship i probably never will i don 39 t hit women mom has my dad used to hit my mom before he left i can relate i 39 m writing about one at the moment subscribe to hear it every fan counts,1,z12avrn4pmaaw34bc04cjfhhjvuazn3w0qk0k chris faith nan i personally have never been in a abusive relationship i probably never will i don 39 t hit women mom has my dad used to hit my mom before he left i can relate i 39 m writing about one at the moment subscribe to hear it every fan counts,1,1,positive,1.0,positive
z12ofn4qmkmadrykm22bw5dgns3cxjcrh04,sonia prudencio,2015 05 28t16 58 53 855000,love,0,z12ofn4qmkmadrykm22bw5dgns3cxjcrh04 sonia prudencio 2015 05 28t16 58 53 855000 love,0,2,positive,1.0,positive
z130wtjzpzjvzdtrf04cd5e4zpehgro5eoo0k,romulus iv,2015 05 28t16 09 13 677000,haha i can 39 t believe how many kids listen to eminem you kids know that he does drugs and ends high in jail i wonder why he never ended od,0,z130wtjzpzjvzdtrf04cd5e4zpehgro5eoo0k romulus iv 2015 05 28t16 09 13 677000 haha i can 39 t believe how many kids listen to eminem you kids know that he does drugs and ends high in jail i wonder why he never ended od,0,1,positive,0.6666666666666666,positive
z12qslfpnzyytzhfs23sxzpo0zjnibzw404,awsome models,nan,plese subscribe to me,1,z12qslfpnzyytzhfs23sxzpo0zjnibzw404 awsome models nan plese subscribe to me,1,1,positive,1.0,positive
z134hvbh0uqsvrhvc22bd5irmlnsxll4f04,kyle joyce,nan,check out this video on youtube,1,z134hvbh0uqsvrhvc22bd5irmlnsxll4f04 kyle joyce nan check out this video on youtube,1,0,positive,0.6666666666666666,positive
z12vv12yzxuzhnaw104cg3hyboiwyvc4ea0,cypherbrothers,nan,aye homies check out our remix to 50 cent your life is on the line we just started our youtube channel and we are all ways working hard give us some feed back on our latest song on what you guys think if you like show support,1,z12vv12yzxuzhnaw104cg3hyboiwyvc4ea0 cypherbrothers nan aye homies check out our remix to 50 cent your life is on the line we just started our youtube channel and we are all ways working hard give us some feed back on our latest song on what you guys think if you like show support,1,0,positive,0.6666666666666666,positive
z13zety5rwintlwlp23jtf5gxtalhlqrx04,lynda johnson,2015 05 28t15 19 53 599000,this is the 2nd most best song when im gone by m amp m,0,z13zety5rwintlwlp23jtf5gxtalhlqrx04 lynda johnson 2015 05 28t15 19 53 599000 this is the 2nd most best song when im gone by m amp m,0,0,positive,0.3333333333333333,positive
z12pivfwewrbghj5504ccf5binmnurn5chg,bryan carter,nan,check out this video on youtube,1,z12pivfwewrbghj5504ccf5binmnurn5chg bryan carter nan check out this video on youtube,1,0,positive,0.6666666666666666,positive
z12ujdnhpwroej3rd04cgrlguunjdnfwmkc0k,bo lanciné magassouba,2015 05 28t11 47 37 722000,we go for 1 000 000 000 for eminem,0,z12ujdnhpwroej3rd04cgrlguunjdnfwmkc0k bo lanciné magassouba 2015 05 28t11 47 37 722000 we go for 1 000 000 000 for eminem,0,0,positive,0.3333333333333333,positive
z12zfn0hzpazglcqa04cel05ixmujrq4ns40k,supernatural kubilay,2015 05 28t07 23 37 637000,eminem and rihanna sing the song very well,0,z12zfn0hzpazglcqa04cel05ixmujrq4ns40k supernatural kubilay 2015 05 28t07 23 37 637000 eminem and rihanna sing the song very well,0,2,positive,1.0,positive
z12mjlfh2wyzzzc3e22sehuzmmjmstlv2,bilinmeyenin bilinmeyeni,nan,subscribe me secret videos d,1,z12mjlfh2wyzzzc3e22sehuzmmjmstlv2 bilinmeyenin bilinmeyeni nan subscribe me secret videos d,1,1,positive,1.0,positive
z13ahxgwpxvqwdc5l04cfx04zujse1vqprc0k,janie musgrove,nan,check out this video on youtube,1,z13ahxgwpxvqwdc5l04cfx04zujse1vqprc0k janie musgrove nan check out this video on youtube,1,0,positive,0.6666666666666666,positive
z13agbcrkp34wjdgl04cefs5lvvcxzeoj0s,karen cook,nan,check out this video on youtube but i 39 m not rhinnah,1,z13agbcrkp34wjdgl04cefs5lvvcxzeoj0s karen cook nan check out this video on youtube but i 39 m not rhinnah,1,0,positive,0.6666666666666666,positive
lneadw26bft7rp87zm4xwadrwg5se0xuhc ybbvpqhq,ultimatecleanmusic,nan,subscribe to me for clean eminem,1,lneadw26bft7rp87zm4xwadrwg5se0xuhc ybbvpqhq ultimatecleanmusic nan subscribe to me for clean eminem,1,0,positive,0.6666666666666666,positive
lneadw26bfshlt1 9yrpxwqblzadciz2qskdoim2sdy,dj roy,nan,hey youtubers i really appreciate all of you who took the time to read this i am just a 19 year old boy who wants to be a successful musician in the music world i dont have any money to advertise my channel if you could just visit my channel comment on my video or subscribe that would be great it will only be few seconds of your life thank u to all the people who just gave me a chance l really appreciate it,1,lneadw26bfshlt1 9yrpxwqblzadciz2qskdoim2sdy dj roy nan hey youtubers i really appreciate all of you who took the time to read this i am just a 19 year old boy who wants to be a successful musician in the music world i dont have any money to advertise my channel if you could just visit my channel comment on my video or subscribe that would be great it will only be few seconds of your life thank u to all the people who just gave me a chance l really appreciate it,1,2,positive,1.3333333333333333,positive
z13dd1easxeqvnjxj04cerrianuqvzhyh3g,puan sha zamri,2015 05 28t07 22 25 813000,love the way you lie quot,0,z13dd1easxeqvnjxj04cerrianuqvzhyh3g puan sha zamri 2015 05 28t07 22 25 813000 love the way you lie quot,0,2,positive,1.0,positive
z12dhdyq0lrxvfnkc23audjzgyjlhjoi204,andrewregino1,nan,check out this video on youtube,1,z12dhdyq0lrxvfnkc23audjzgyjlhjoi204 andrewregino1 nan check out this video on youtube,1,0,positive,0.6666666666666666,positive
lneadw26bfsy5gvsw7ysrp qytm0fqnxxmgxmiejcys,pedazo astur,nan,this guy win dollars sleeping m m m he loves the planet its full of retards,1,lneadw26bfsy5gvsw7ysrp qytm0fqnxxmgxmiejcys pedazo astur nan this guy win dollars sleeping m m m he loves the planet its full of retards,0,0,positive,0.3333333333333333,positive
lneadw26bfspn3az6aidhv7b4bezpm4wwmxpzdnrci0,a way with words,nan,check out our cover of this song,1,lneadw26bfspn3az6aidhv7b4bezpm4wwmxpzdnrci0 a way with words nan check out our cover of this song,1,1,negative,0.3333333333333333,positive
z13bjd54knqthbzis04cjb5xxsydfhzqejk,louis serano,nan,check out this video on youtube,1,z13bjd54knqthbzis04cjb5xxsydfhzqejk louis serano nan check out this video on youtube,1,0,positive,0.6666666666666666,positive
z13cxvn4hyjbyjiab04cepiynzaihpmpp24,muhamat agus,2015 05 28t06 20 49 335000,goot,0,z13cxvn4hyjbyjiab04cepiynzaihpmpp24 muhamat agus 2015 05 28t06 20 49 335000 goot,0,1,positive,0.6666666666666666,positive
z12yzzqoozqieho4x04ci12qbrzhyzyyvjg,ismartkid,2015 05 28t03 27 18 079000,2015 but im still listening to this,0,z12yzzqoozqieho4x04ci12qbrzhyzyyvjg ismartkid 2015 05 28t03 27 18 079000 2015 but im still listening to this,0,0,positive,0.3333333333333333,positive
z13fybbinsbfsxkmp22xcdlr1lqjuzi5i04,jodie jackson,2015 05 28t01 55 43 908000,how is this the most watched eminem video it beats not afraid,0,z13fybbinsbfsxkmp22xcdlr1lqjuzi5i04 jodie jackson 2015 05 28t01 55 43 908000 how is this the most watched eminem video it beats not afraid,0,0,positive,0.3333333333333333,positive
lneadw26bft7avg8x15igozvrwapak5zh5 ppag9yts,themagicmangotree,nan,check out my channel for funny skits thanks,1,lneadw26bft7avg8x15igozvrwapak5zh5 ppag9yts themagicmangotree nan check out my channel for funny skits thanks,1,1,positive,1.0,positive
lneadw26bfvyw369q5okcxcmhp7ydxn75uhhekdi8kc,alldailyvines,nan,hahahahah d like vines subscribe to me for daily vines,1,lneadw26bfvyw369q5okcxcmhp7ydxn75uhhekdi8kc alldailyvines nan hahahahah d like vines subscribe to me for daily vines,1,1,positive,1.0,positive
lneadw26bfsr sutfqxpd6 nuv oikecm7vx539o 2k,samantha sawyer,nan,please read this please i am a country singer who is trying to become someone so if you would like my videos please just type boys round here by country girl only on computer wasting all these tears e t please subscribe and like,1,lneadw26bfsr sutfqxpd6 nuv oikecm7vx539o 2k samantha sawyer nan please read this please i am a country singer who is trying to become someone so if you would like my videos please just type boys round here by country girl only on computer wasting all these tears e t please subscribe and like,1,0,negative,0.0,neutral
z124ipdjxtumszl0c23schdzqpb0xvczx04,tajuanna davis,nan,check out this video on youtube,1,z124ipdjxtumszl0c23schdzqpb0xvczx04 tajuanna davis nan check out this video on youtube,1,0,positive,0.6666666666666666,positive
lneadw26bfscylzhrdft o6q7koeipt4s4zpkbdhxl4,freshx,nan,guys share this video he must have 1 000 000 000 views share on facebook groups pages,1,lneadw26bfscylzhrdft o6q7koeipt4s4zpkbdhxl4 freshx nan guys share this video he must have 1 000 000 000 views share on facebook groups pages,0,1,positive,0.6666666666666666,positive
lneadw26bfsrlesoc9hvadk8qmjcwfmq1bubdhqbq6e,wild n out,nan,check out eminem rap god lyric video,1,lneadw26bfsrlesoc9hvadk8qmjcwfmq1bubdhqbq6e wild n out nan check out eminem rap god lyric video,1,1,positive,1.0,positive
z13durcjdm23ifwo204cfxhzawawsrmps24,alura patterson,2015 05 28t01 51 54 181000,love this song,0,z13durcjdm23ifwo204cfxhzawawsrmps24 alura patterson 2015 05 28t01 51 54 181000 love this song,0,2,positive,1.0,positive
z12ied2xrpvuyrhkw224hxphqrzeev5s2,cristian sepulveda,2015 05 28t01 47 29 843000,rihana love me,0,z12ied2xrpvuyrhkw224hxphqrzeev5s2 cristian sepulveda 2015 05 28t01 47 29 843000 rihana love me,0,2,positive,1.0,positive
lneadw26bfuuatkifuwluy4jnw8d3hreke8cd134b3u,michael j cabose,nan,like this comment then type 1337,1,lneadw26bfuuatkifuwluy4jnw8d3hreke8cd134b3u michael j cabose nan like this comment then type 1337,0,0,positive,0.3333333333333333,positive
z12buhk4iou1g3jl322ts5mzltm4fdhpz04,royepperson,2015 05 28t00 59 58 305000,is that charlie from lost br,0,z12buhk4iou1g3jl322ts5mzltm4fdhpz04 royepperson 2015 05 28t00 59 58 305000 is that charlie from lost br,0,0,negative,-0.3333333333333333,negative
z13hcbfavrmgdz5df23nvnewnrbqj31vr,theskullcrusher73,2015 05 28t00 13 57 590000,who the fuck cheats on megan fox,0,z13hcbfavrmgdz5df23nvnewnrbqj31vr theskullcrusher73 2015 05 28t00 13 57 590000 who the fuck cheats on megan fox,0,0,positive,0.3333333333333333,positive
z13ui5tzlzucinaab04chvzqps22cxhznxc0k,sebastian martinez,2015 05 27t23 35 12 915000,that is megan fox,0,z13ui5tzlzucinaab04chvzqps22cxhznxc0k sebastian martinez 2015 05 27t23 35 12 915000 that is megan fox,0,0,positive,0.3333333333333333,positive
z13ufngwhsmyedddo23yhp3hroypufsmz,febe gonzalez,2015 05 27t21 01 51 708000,i love music,0,z13ufngwhsmyedddo23yhp3hroypufsmz febe gonzalez 2015 05 27t21 01 51 708000 i love music,0,2,positive,1.0,positive
lneadw26bfv6o3ptavpjpuaqybikcq 8e6hyf4ujzyu,michael j cabose,nan,like this comment then type 1337,1,lneadw26bfv6o3ptavpjpuaqybikcq 8e6hyf4ujzyu michael j cabose nan like this comment then type 1337,0,0,positive,0.3333333333333333,positive
z13xcrw5xrregt5gu04cg5rrtl3mwdkp33o,laura da silva,2015 05 27t20 53 19 614000,,0,z13xcrw5xrregt5gu04cg5rrtl3mwdkp33o laura da silva 2015 05 27t20 53 19 614000,0,1,positive,0.6666666666666666,positive
z13seb1gkmvqd1qne22ef3uihziwzlpqc04,bayern franken,2015 05 27t20 37 13 947000,hot hot,0,z13seb1gkmvqd1qne22ef3uihziwzlpqc04 bayern franken 2015 05 27t20 37 13 947000 hot hot,0,2,positive,1.0,positive
z134hfcw5v20ztroh04cjv4aezyaz5lq3zs0k,tyler gilman,nan,check out this video on youtube,1,z134hfcw5v20ztroh04cjv4aezyaz5lq3zs0k tyler gilman nan check out this video on youtube,1,0,positive,0.6666666666666666,positive
lneadw26bfuiuusz vxu3wz5xess6fhi7shfssxlcdo,viperfoe,nan,wow justin bieber is better thats why when he buys medication he always shares with his half wited money alfred but sadly enough he is an attention hog with swamp ass and an eating disorder filled with sassy mice and flaming hot cheetos that he can eat with the power of the samurman,1,lneadw26bfuiuusz vxu3wz5xess6fhi7shfssxlcdo viperfoe nan wow justin bieber is better thats why when he buys medication he always shares with his half wited money alfred but sadly enough he is an attention hog with swamp ass and an eating disorder filled with sassy mice and flaming hot cheetos that he can eat with the power of the samurman,0,0,positive,0.3333333333333333,positive
z13oexlyfxivznriw04cdxmqqpmgy3bi5z40k,jimmy hopkins,2015 05 27t20 02 52 297000,this fucking song like a 39 n oreo the only white part is the good 1,0,z13oexlyfxivznriw04cdxmqqpmgy3bi5z40k jimmy hopkins 2015 05 27t20 02 52 297000 this fucking song like a 39 n oreo the only white part is the good 1,0,0,positive,0.3333333333333333,positive
z12oyrwohnngydher22nvh2qqvmtcvqo004,dale sullivan,2015 05 27t19 09 05 210000,no where near one of eminems actual best songs real fans know what im talking about untitled cold wind blows welcome 2 hell elevator business wtp almost famous 25 to life rock bottom no apologies same song and dance without me way i am toy soldiers mosh and insane lt songs off the top of my head that 39 s better,0,z12oyrwohnngydher22nvh2qqvmtcvqo004 dale sullivan 2015 05 27t19 09 05 210000 no where near one of eminems actual best songs real fans know what im talking about untitled cold wind blows welcome 2 hell elevator business wtp almost famous 25 to life rock bottom no apologies same song and dance without me way i am toy soldiers mosh and insane lt songs off the top of my head that 39 s better,0,0,positive,0.3333333333333333,positive
lneadw26bfup3b am8xnz od7f jawyox4wwsk6z64,volleyballspikerable,nan,finally someone shares the same opinion as me i 39 ve tried really hard to like gangnam style but i just can 39 t i don 39 t even get the dance either a song like this should be more popular than gangnam style at least it makes sense,1,lneadw26bfup3b am8xnz od7f jawyox4wwsk6z64 volleyballspikerable nan finally someone shares the same opinion as me i 39 ve tried really hard to like gangnam style but i just can 39 t i don 39 t even get the dance either a song like this should be more popular than gangnam style at least it makes sense,0,0,positive,0.3333333333333333,positive
lneadw26bfutstegu6gc3skdv8gni8wnvwwvbuw3tp0,dantebtv,nan,check out the new hot video by dante b called riled up,1,lneadw26bfutstegu6gc3skdv8gni8wnvwwvbuw3tp0 dantebtv nan check out the new hot video by dante b called riled up,1,2,negative,0.6666666666666666,positive
lneadw26bfvx3p5m9ahnemwxaqj2 c9ixqydjd8fpia,dantebtv,nan,check out the new hot video by dante b called riled up,1,lneadw26bfvx3p5m9ahnemwxaqj2 c9ixqydjd8fpia dantebtv nan check out the new hot video by dante b called riled up,1,2,negative,0.6666666666666666,positive
z12ithhjbzzhwdmy504cfd4ypkiiizlbg3k,ali baza,2015 05 27t18 33 10 607000,still listening still same pleasure,0,z12ithhjbzzhwdmy504cfd4ypkiiizlbg3k ali baza 2015 05 27t18 33 10 607000 still listening still same pleasure,0,0,positive,0.3333333333333333,positive
lneadw26bfuyqhgpvckojxos7asiv7l ce25qwqeabw,josephine monti,nan,facebook password hack 2013 facebook pass hack2013 blogspot com only 100 working software for hacking any facebook password it 39 s free for download and breaks any password in 10 15 minutes 100 virus free for details and free download please visit facebook pass hack2013 blogspot com,1,lneadw26bfuyqhgpvckojxos7asiv7l ce25qwqeabw josephine monti nan facebook password hack 2013 facebook pass hack2013 blogspot com only 100 working software for hacking any facebook password it 39 s free for download and breaks any password in 10 15 minutes 100 virus free for details and free download please visit facebook pass hack2013 blogspot com,1,1,positive,1.0,positive
z12ey1yzeo3quba4j04cfri44zazflihkes,aurora calvanelli,2015 05 27t18 00 23 754000,i love you,0,z12ey1yzeo3quba4j04cfri44zazflihkes aurora calvanelli 2015 05 27t18 00 23 754000 i love you,0,2,positive,1.0,positive
z13qjrqjnqbcvnpeg23lubsaezyzx1wti,lxzny,2015 05 27t17 47 58 539000,2010 the time past so fast,0,z13qjrqjnqbcvnpeg23lubsaezyzx1wti lxzny 2015 05 27t17 47 58 539000 2010 the time past so fast,0,0,positive,0.3333333333333333,positive
lneadw26bfse40l22wkvuqwikp6g ybhb2ngdr9dno8,dakoda bigelow,nan,hey everyone i 39 m dakoda bigelow i 39 m a 17 year old singer rapper and producer i 39 ve gained over 490 000 views so far but i really need more views likes and subscribers in order to make it check out my brand new music video for my song so gone also check out my new song called deaf a few moments of your time would be greatly appreciated and you won 39 t regret it please thumbs this up so more people can see it thanks for the support,1,lneadw26bfse40l22wkvuqwikp6g ybhb2ngdr9dno8 dakoda bigelow nan hey everyone i 39 m dakoda bigelow i 39 m a 17 year old singer rapper and producer i 39 ve gained over 490 000 views so far but i really need more views likes and subscribers in order to make it check out my brand new music video for my song so gone also check out my new song called deaf a few moments of your time would be greatly appreciated and you won 39 t regret it please thumbs this up so more people can see it thanks for the support,1,0,positive,0.6666666666666666,positive
z13ddxrp0kv1gb13u22xudej0xrfwjk1f,ankan412,2015 05 27t17 38 49 616000,2015 fuck yeah,0,z13ddxrp0kv1gb13u22xudej0xrfwjk1f ankan412 2015 05 27t17 38 49 616000 2015 fuck yeah,0,0,positive,0.3333333333333333,positive
z134d5u5gkeeudxkj234wpgbxxezi1eb104,usergamer51,2015 05 27t17 33 07 626000,eminem is a ginius stop,0,z134d5u5gkeeudxkj234wpgbxxezi1eb104 usergamer51 2015 05 27t17 33 07 626000 eminem is a ginius stop,0,0,positive,0.3333333333333333,positive
